Date,close,high,low,open,volume
2024-01-02,87.7121353149414,88.01548670062685,87.43555563350596,87.64076452443514,47797400
2024-01-03,88.07795715332031,88.19394066603319,86.67720386987673,86.88240599290289,58159500
2024-01-04,86.73965454101562,87.11437677537842,86.60582322675937,86.91809175539503,52604500
2024-01-05,85.9098892211914,87.15004596069524,85.83851162873059,86.09725029619466,45894800
2024-01-08,86.75748443603516,86.88239183150317,85.73145356731143,85.85636776972198,39485800
2024-01-09,86.20431518554688,86.69502080956104,86.1775434836333,86.22215617988084,34374000
2024-01-10,85.8028564453125,86.5879966560723,85.75825053775677,86.47200632114941,48227800
2024-01-11,86.28460693359375,86.39167331677857,85.39240749454477,85.80281841967431,78858900
2024-01-12,86.1151123046875,86.78426208167473,85.89206237902509,86.34708613332059,38883900
2024-01-16,84.5983657836914,85.46380048463826,84.3217860859655,85.31212818633325,61716700
2024-01-17,84.46454620361328,84.75897374608195,84.00952924555483,84.40209249523602,55506800
2024-01-18,83.67940521240234,84.38424374618295,83.42959040183567,84.27717733867877,77339100
2024-01-19,83.9470443725586,84.01842196340594,83.20652399007801,83.6080110264463,47030900
2024-01-22,84.4466781616211,84.83032419220937,84.21470440181523,84.5983504324035,35756400
2024-01-23,83.77751922607422,83.85781389918805,83.35818444797113,83.76859532674798,35786700
2024-01-24,83.28681945800781,84.34853900928843,83.06376958971805,84.32177411420435,54574900
2024-01-25,83.83104705810547,84.06302078660613,83.48308986882476,83.86673584763946,57019400
2024-01-26,83.67046356201172,83.92920222005633,83.41172490396711,83.80429484126812,29276900
2024-01-29,84.6340560913086,84.91063579395862,83.97383028162328,84.14334357988803,38243600
2024-01-30,85.40135192871094,85.50841153069557,84.52699327315858,85.18722591779853,40151400
2024-01-31,86.24000549316406,86.46305536442888,85.65115056569283,85.84743554151657,80646700
2024-02-01,87.93170166015625,88.31658215049303,86.99188197131821,87.19774430984472,84291200
2024-02-02,85.98936462402344,86.4816557982939,85.64924052197199,86.16837587166286,63823300
2024-02-05,84.2529525756836,84.89740419017816,84.15449431075562,84.70048766032222,53827400
2024-02-06,85.076416015625,85.16592166015003,84.32455357816023,84.35140458863346,33411500
2024-02-07,84.6646728515625,85.23752396677362,84.60201822114226,84.64677445523209,40120200
2024-02-08,84.17239379882812,84.40511393904788,83.83226961607846,84.15448857251114,50087700
2024-02-09,84.00232696533203,84.1455414582323,83.83226829106657,83.9217739347078,27951300
2024-02-12,84.10077667236328,84.26188954607602,83.68904529039567,84.04707465740643,27890300
2024-02-13,82.65972137451172,83.29522031840303,82.641822977418,83.1162090320944,49768500
