Date,close,high,low,open,volume
2024-02-05,422.33135986328125,423.4747675458047,418.9306169401223,422.94250089138296,39889200
2024-02-06,421.4836730957031,424.0761194292499,419.14752338273905,423.4748150690589,35846100
2024-02-07,425.8208312988281,426.6488318242442,422.96225161022807,424.26340818520896,37712700
2024-02-08,426.6094055175781,427.3683984446145,425.2589750756409,425.939093623751,29889900
2024-02-09,430.80853271484375,431.5971260660349,426.9543973976089,427.74296066703954,36943900
2024-02-12,429.1230163574219,432.8687675710771,428.4428676657303,430.7001731799207,33203300
2024-02-13,422.4299621582031,425.1111196554867,419.25594504804957,421.1781095709481,64491700
2024-02-14,427.03326416015625,427.45711618773214,422.7552465307985,425.1012629911668,45092700
2024-02-15,428.30487060546875,428.7681598450567,425.1702606039895,427.72329987181814,38796100
2024-02-16,424.42108154296875,428.7779431339281,423.7113625852965,428.6793952890023,53716500
2024-02-20,421.2175598144531,423.93812450619424,417.4521050358288,422.42997524735193,53999500
2024-02-21,419.53192138671875,419.62066258394424,415.60877834354727,418.4870614733529,49779000
2024-02-22,431.81396484375,432.8489578456421,427.51621400996174,428.28507368953393,53887800
2024-02-23,430.54241943359375,434.29800707839775,429.566567077912,433.3714286486903,39853900
2024-02-26,430.315673828125,432.3364160920816,430.1283847870325,431.35069696286195,33043200
2024-02-27,431.3506774902344,431.73509229076075,428.8173722228794,431.41968504578705,33713200
2024-02-28,429.05401611328125,430.4340471576253,428.0978672174648,429.21173480639953,32938800
2024-02-29,432.7307434082031,433.80517376266243,428.8075700303294,431.97175042801547,42495200
2024-03-01,439.2463073730469,440.202456176591,433.5587185596165,433.61785930360793,43853000
2024-03-04,437.6790466308594,439.67021875033345,437.43261682056914,439.24633661449366,34325700
2024-03-05,429.82281494140625,434.65286274760854,427.4570950439002,434.64299593013743,57917100
2024-03-06,432.52374267578125,435.67802611401623,430.6508821840537,434.03189187112264,46234500
2024-03-07,439.0886535644531,440.3405061871345,434.5641757183155,436.1019254292094,44526700
2024-03-08,432.7503967285156,442.2330399205405,432.08011494731943,439.44343796840656,72096000
2024-03-11,431.1437683105469,432.3956209608814,429.2216036907926,431.2620498105136,45860000
2024-03-12,437.32415771484375,437.6790021663658,430.2269678667938,433.4502887102569,55300900
2024-03-13,433.9628601074219,436.348313710143,432.84899264375196,436.32858007461937,37928700
2024-03-14,432.86871337890625,435.7174260233508,430.1579857702073,435.19499608749015,52195200
2024-03-15,427.7232666015625,432.6025583426968,426.5600951429745,429.8425567567074,73069800
2024-03-18,431.80267333984375,435.3164715118296,431.5657674247215,433.0364516339832,47323800
2024-03-19,432.87847900390625,433.2831618565317,427.70646045459057,429.79897352411336,43004100
2024-03-20,438.01092529296875,438.34650929874323,432.37503574980127,434.0727155047114,43653500
2024-03-21,440.0837097167969,443.5086789379876,439.8863232930999,443.0546570297953,39345700
2024-03-22,440.58709716796875,441.6826776567773,438.72161023205945,439.570465223677,28253900
2024-03-25,438.9881896972656,440.46872362587334,436.7969982780647,437.79387064068004,27789200
2024-03-26,437.5668029785156,441.4260644009586,437.3397769695949,440.50811062334685,34142000
2024-03-27,439.0572509765625,440.74508131419196,436.1948914538814,440.6463730296431,41359200
2024-03-28,438.2478942871094,439.8567458712152,437.8925505041075,439.0078908107103,36839600
2024-04-01,439.1756896972656,441.7221945881504,437.2707133093092,439.19541930424367,38729000
2024-04-02,435.385498046875,435.70135248876113,432.34548187794877,434.36886603580314,44259700
2024-04-03,436.3627014160156,438.23803834860485,433.25358622230976,433.2634359657518,39949800
2024-04-04,429.6904296875,441.1497781265479,429.46340363802244,440.53779879163534,57267700
2024-04-05,434.7538146972656,437.4187875750618,430.3023334511116,431.1116991543282,54744600
2024-04-08,434.8821716308594,436.75750858125053,433.5003459895995,435.681657541929,28144900
2024-04-09,436.4909973144531,437.48786961686346,431.7631508206015,437.21150450507577,39443600
2024-04-10,432.68109130859375,433.5397961490954,430.618217694108,431.3288751692714,61502200
2024-04-11,439.5902099609375,440.5377431354332,432.2763695555441,434.54653939889255,45474600
2024-04-12,432.58233642578125,436.50081692117146,431.2103908260492,435.37562694426873,53665000
2024-04-15,425.46588134765625,436.4119563552346,424.62690626754807,436.32312795214557,63453600
2024-04-16,425.50543212890625,428.1309157561056,424.1236065676271,425.3080155680643,47619000
2024-04-17,420.3136901855469,427.49921333458576,419.3858865543037,427.47948372681793,56880500
2024-04-18,417.91522216796875,422.68252783849687,417.3427322200064,420.9552383732777,46549400
2024-04-19,409.2689208984375,417.2638100966855,407.70943842168964,416.74068931609173,75231000
2024-04-22,413.38482666015625,415.71418561726296,408.5681513884315,411.8944128444313,47807700
2024-04-23,419.5536804199219,420.7479692653061,413.4341285924877,415.30946540362476,44384700
2024-04-24,420.97503662109375,424.15325073276335,418.69501672810685,422.64310729557025,48440300
2024-04-25,418.9417419433594,419.8004467599326,412.71363193551656,413.7993326654368,57392200
2024-04-26,425.4067687988281,426.93664188162273,421.3797295773661,422.0706273702399,41874900
2024-04-29,427.134033203125,428.13093567514335,424.3999914253364,427.5091066132523,30022200
2024-04-30,419.0799255371094,426.9464969281247,419.0009769819428,425.55479143619027,43665900
2024-05-01,416.0497131347656,424.5578723823268,415.2008882435549,417.65856462835495,52251700
2024-05-02,421.3599548339844,422.2581490421064,415.17133378600425,419.7807126012592,36559000
2024-05-03,429.82861328125,430.81563588260366,427.00571297817805,428.8021013418112,48515300
2024-05-06,434.5367126464844,434.62554106855646,430.85510739461773,431.62498384078225,30227200
2024-05-07,434.605712890625,436.234293835662,433.87529582779183,434.98078622422224,30996100
2024-05-08,434.3491516113281,435.7507369202291,431.8717153110877,431.99018332208914,24896700
2024-05-09,435.296630859375,435.869120749492,432.76985579243,434.6155829578941,24580100
2024-05-10,436.32318115234375,438.54398186494984,434.78342840132655,436.7969628147865,27116600
2024-05-13,437.32989501953125,438.3267973354914,435.9184601415623,438.2280890659301,22994200
2024-05-14,440.1429748535156,440.6759754843591,436.71800527283966,436.9055419740339,34478300
2024-05-15,447.02252197265625,447.2692776184925,441.1003864725861,442.6105298202424,41464700
2024-05-16,446.114501953125,448.7893248631938,445.9466948514933,446.8350091997646,34780400
2024-05-17,445.8973083496094,446.8448415455645,443.7061171254062,446.2427421383118,35803700
2024-05-20,449.0064697265625,449.6677580228072,445.9269639301303,446.1145006401795,24474200
2024-05-21,449.8849182128906,450.07245492877826,446.96333956141524,447.1607561428363,23167700
2024-05-22,449.7960205078125,450.89163115932746,447.2001464818163,450.1414844113186,25120000
2024-05-23,447.77264404296875,454.6028230744019,445.98613567551195,454.57321360339853,40899200
2024-05-24,452.00701904296875,453.2704067865792,447.68385516546965,449.3815352698405,29669500
2024-05-28,453.71453857421875,453.77375752010863,450.76335065839464,453.2210272774434,26216800
2024-05-29,450.5165710449219,452.2931995701903,449.4308402254634,449.5690378395479,29739200
2024-05-30,445.69000244140625,449.72695101515984,444.3673958922953,449.58875340539146,30536800
2024-05-31,444.8609619140625,446.60801125001456,437.31024480561797,445.9170833591858,55941300
2024-06-03,447.2495422363281,449.66772946137996,442.08740334832584,448.67085714771804,32997500
2024-06-04,448.47344970703125,449.667738607721,445.2755061521262,446.99291582101387,23767400
2024-06-05,457.5145263671875,457.5934749116662,448.5128862198412,452.03656368272107,33817400
2024-06-06,457.35662841796875,458.51145804041124,456.19194905279596,458.19560359921735,21966800
2024-06-07,456.9519348144531,459.6958561995147,455.8464744178149,456.9914241490578,25829700
2024-06-10,458.7976379394531,459.1529816891119,455.5404758621788,455.8267208103019,20660800
2024-06-11,461.9462890625,462.06475707214463,456.0340335493935,457.5244472583221,22053300
2024-06-12,467.9967041015625,470.31621295998497,465.1738342596571,465.8647319245573,34532600
2024-06-13,470.5334167480469,472.18175774937856,468.26327680859976,471.52043935155245,25859000
2024-06-14,472.9713439941406,473.04044280266436,469.87207869046944,470.3359804995687,23372600
2024-06-17,478.7651672363281,480.54179582054763,471.93498789371336,473.23783479875635,37054500
2024-06-18,478.9132080078125,479.5942559840838,477.1563090554916,478.7158215686924,24438600
2024-06-20,475.2217712402344,480.5220777695532,473.395773410486,480.1075451466503,33918700
2024-06-21,473.9485168457031,476.2779059039156,472.4581331645929,474.94541933585094,37456800
2024-06-24,468.5527648925781,474.4546566741709,468.4143777866246,472.7246217485548,37751000
2024-06-25,473.9109191894531,474.20748452230674,469.699510446452,470.63868428284394,29014700
2024-06-26,474.8896484375,475.4333918119505,472.6752133443042,473.0904048395707,22737100
2024-06-27,476.1155090332031,477.5885307943037,473.8318652198954,474.64251744151903,26222100
2024-06-28,473.6440124511719,481.64174344784533,473.00143407332047,476.90638218162707,34881600
