Date,close,high,low,open,volume
2024-01-02,20.076417922973633,20.351939875930427,20.039680728325603,20.33357127860641,2421600
2024-01-03,20.33357048034668,20.361123375251022,20.168256614372186,20.195809509276533,857700
2024-01-04,20.223363876342773,20.31520511431706,20.0856028952443,20.29683651637702,734000
2024-01-05,20.324386596679688,20.41622782984202,20.260098258983803,20.333570895168503,800800
2024-01-08,20.03049659729004,20.05804949350664,19.856000176429184,19.929472814614247,760800
2024-01-09,20.177440643310547,20.269281873373185,20.06723256861599,20.168256345131706,736200
2024-01-10,20.03968048095703,20.29683558514136,20.012129337036956,20.278466988044087,754000
2024-01-11,20.18662452697754,20.333569791370085,20.140704788752018,20.269281457164062,1491100
2024-01-12,20.260099411010742,20.544807425175577,20.177442471637196,20.480517332098216,673700
2024-01-16,20.085601806640625,20.351939455432525,20.085601806640625,20.351939455432525,709000
2024-01-17,20.058048248291016,20.076416844628415,19.938654123823678,19.957022720161078,570700
2024-01-18,20.18662452697754,20.22336171893854,19.993759524359472,20.058047858565494,408300
2024-01-19,20.149890899658203,20.324387321995477,20.103969405575327,20.260098982005335,559900
2024-01-22,20.232547760009766,20.315204697317377,20.076418184176045,20.103969328794662,575900
2024-01-23,20.342754364013672,20.39785840097342,20.250913134596924,20.250913134596924,442400
2024-01-24,20.517253875732422,20.5631736176016,20.37949289839903,20.471334133863248,866700
2024-01-25,20.673383712768555,20.691752310439597,20.553989579632667,20.62746221859095,1600400
2024-01-26,20.76522445678711,20.76522445678711,20.462149609308266,20.581541987885934,517800
2024-01-29,20.59072494506836,20.6641975774971,20.508068014620314,20.6641975774971,1579300
2024-01-30,20.728487014770508,20.75603991029439,20.526437702772828,20.590726040602735,941200
2024-01-31,20.50806999206543,20.71930361170007,20.48970139425566,20.682568167806433,1305300
2024-02-01,20.260099411010742,20.572358570482812,20.214179667681403,20.49888593012032,2388400
2024-02-02,20.03049659729004,20.131522131691703,20.00294545279931,20.05804949350664,1235500
2024-02-05,20.1131534576416,20.131522055049402,19.929472738741165,20.012129675350415,837900
2024-02-06,20.18662452697754,20.25091286118356,20.122336192771517,20.15907338473252,790900
2024-02-07,20.278467178344727,20.28765147697955,20.177441645087494,20.177441645087494,809900
2024-02-08,20.3886775970459,20.4345973398158,20.287652060881037,20.287652060881037,1125100
2024-02-09,20.44378089904785,20.52643783442382,20.37949256080562,20.42541230191412,601700
2024-02-12,20.452964782714844,20.480515926130717,20.39785899243149,20.40704329081205,569000
2024-02-13,20.33357048034668,20.434596009936822,20.31520363546957,20.38867627015537,1222200
2024-02-14,20.14070701599121,20.42541327827,20.113154118973554,20.361124936954717,696000
2024-02-15,20.18662452697754,20.287650053144564,20.15907338473252,20.15907338473252,791200
2024-02-16,20.232547760009766,20.27846750219138,20.149890822702154,20.159075121483653,595800
2024-02-20,20.122337341308594,20.223362873241925,20.04886470491867,20.223362873241925,1053100
2024-02-21,20.204994201660156,20.2325470971019,20.140705864021914,20.204994201660156,1689900
2024-02-22,20.260099411010742,20.278468009032846,20.103969831274707,20.13152272830786,507400
2024-02-23,19.966209411621094,20.09478609794348,19.9570251123515,20.04886635332148,668800
2024-02-26,20.149890899658203,20.21417923964834,20.012129920861344,20.03049676676861,879100
2024-02-27,20.306018829345703,20.324385673763484,20.232546196497342,20.232546196497342,2544500
2024-02-28,20.223363876342773,20.324387661561165,20.17744238149267,20.287652217406997,5225300
2024-02-29,20.195810317993164,20.30602015029797,20.131521979034467,20.14989057637291,720300
2024-03-01,20.29683494567871,20.37949187828646,20.223362311330245,20.260097752641588,863200
2024-03-04,20.36112403869629,20.434596675776113,20.296835700217173,20.434596675776113,538500
2024-03-05,20.204994201660156,20.34275517541722,20.195809903179576,20.315204031701303,1237800
2024-03-06,20.37030792236328,20.48051599987521,20.342755027122397,20.37949222077691,1466500
2024-03-07,20.425413131713867,20.508070070447843,20.333571894039906,20.35194049191988,961000
2024-03-08,20.36112403869629,20.388676934498413,20.241731660338765,20.388676934498413,933200
2024-03-11,20.53562355041504,20.56317469629146,20.28765272717152,20.342756770650315,691600
2024-03-12,20.48051643371582,20.5631733694636,20.4162280951844,20.471333886833484,497700
2024-03-13,20.76522445678711,20.774408755404753,20.61827918235651,20.61827918235651,1070000
2024-03-14,20.829513549804688,20.875433292830213,20.746856610978007,20.77440950782887,1168500
2024-03-15,20.902984619140625,20.939720060455755,20.783590493483445,20.801959090003898,1043100
2024-03-18,21.095849990844727,21.123402886100063,20.97645761485656,21.040745952059865,1384300
2024-03-19,21.086666107177734,21.114219002975002,21.040746365908127,21.077483560304486,1889600
2024-03-20,21.03156089782715,21.040745195915537,20.85706273759928,20.93971966866902,1247400
2024-03-21,21.004011154174805,21.03156229854915,20.875432724099678,21.03156229854915,813800
2024-03-22,20.857065200805664,20.96727503915628,20.83869835418552,20.96727503915628,1443900
2024-03-25,21.03156089782715,21.11421782889689,20.93053712230638,20.93971966866902,1370900
2024-03-26,20.866249084472656,21.03156296284374,20.84788223821825,21.03156296284374,742000
2024-03-27,20.847881317138672,20.866248162581613,20.746855784436214,20.765224381604995,2497800
2024-03-28,21.095849990844727,21.105034289263173,20.9213535760717,20.930537874490145,3686300
2024-04-01,21.196874618530273,21.25197865496717,21.095849091957852,21.178506022476064,2345900
2024-04-02,21.38974380493164,21.417294950418846,21.288718266876064,21.343822309576407,1852700
2024-04-03,21.646896362304688,21.665264959759696,21.536688281026386,21.555055126755523,1771500
2024-04-04,21.70199966430664,21.821393791974685,21.564238691534584,21.619344482024054,1261200
2024-04-05,21.812210083007812,21.940786760839586,21.757106042755034,21.803025784344708,1313700
2024-04-08,21.80302619934082,21.8856831371562,21.665265220223816,21.86731453948036,1263500
2024-04-09,21.68363380432129,21.85813022695481,21.64689660899262,21.84894767984853,769400
2024-04-10,21.793840408325195,21.812209004743373,21.591791102902533,21.711183476169158,1349900
2024-04-11,21.757104873657227,21.766289171826823,21.600975308225614,21.766289171826823,933800
2024-04-12,21.784656524658203,22.12446855795775,21.747921082848574,22.005074430693394,1579300
2024-04-15,21.812210083007812,21.839762978997133,21.555054975618415,21.747921744091926,1660100
2024-04-16,21.77547264099121,21.81220983522631,21.610160522110778,21.729552899923174,1263700
2024-04-17,21.4356632232666,21.766290977903136,21.408110326471586,21.65608114244899,2084600
2024-04-18,21.42647933959961,21.518320578970382,21.380559595777193,21.463216536038296,1734500
2024-04-19,21.527503967285156,21.61934520277027,21.44484703052114,21.481582473679666,1968800
2024-04-22,21.527503967285156,21.527503967285156,21.316268600151634,21.362190093757125,941800
2024-04-23,21.61934471130371,21.628527258090198,21.325452414087145,21.334636712599462,1524700
2024-04-24,21.591793060302734,21.67444999995202,21.54587156509428,21.573424462219354,1670400
2024-04-25,21.711185455322266,21.72036975436858,21.509136131481146,21.573424473079413,1088600
2024-04-26,21.72955322265625,21.839763055272574,21.683633480906202,21.839763055272574,707700
2024-04-29,21.711185455322266,21.83057959119842,21.70200115627595,21.81221099310579,875800
2024-04-30,21.4356632232666,21.54587130699484,21.334637686744124,21.536688759789076,1875400
2024-05-01,21.123403549194336,21.435662698320495,21.095850653074073,21.325452865565317,1463900
2024-05-02,21.196874618530273,21.242794356940067,21.049929353548062,21.14177058209338,1004400
2024-05-03,21.224428176879883,21.288716513355936,21.187690983621685,21.25197932009774,503400
2024-05-06,21.463214874267578,21.51831891293328,21.307085304943246,21.307085304943246,1293800
2024-05-07,21.444847106933594,21.499951147730663,21.362190169875056,21.362190169875056,486300
2024-05-08,21.334636688232422,21.37137388223972,21.215244311160358,21.22442860966218,415800
2024-05-09,21.417293548583984,21.43566214552379,21.325452315610775,21.343820912550584,347200
2024-05-10,21.380558013916016,21.490766091626337,21.35300511862553,21.454030649631502,747700
2024-05-13,21.518320083618164,21.545871228587007,21.41729454746333,21.41729454746333,531400
2024-05-14,21.42647933959961,21.472399083422026,21.34382239933851,21.389743894886866,443700
2024-05-15,21.499950408935547,21.509134707373775,21.30708539691022,21.426477773155543,512100
2024-05-16,21.555055618286133,21.582608515096943,21.48158297851654,21.555055618286133,519200
2024-05-17,21.77547264099121,21.81220983522631,21.637711666061264,21.66526456173759,2083900
2024-05-20,21.968339920043945,21.98670851759024,21.80302604557903,21.812210344352177,1314900
2024-05-21,21.87649917602539,21.99589331103553,21.793842236934037,21.87649917602539,514000
2024-05-22,21.564239501953125,21.72955337618268,21.54587090443298,21.70200047990246,889400
