Date,close,high,low,open,volume
2024-05-21,516.1209106445312,516.2763551432357,513.8966077662355,514.1006064390205,33437000
2024-05-22,514.634765625,516.1403005679566,512.4686805605854,515.431255562335,48390000
2024-05-23,510.87579345703125,517.7818685505794,509.6713061390158,517.6750375151379,57211200
2024-05-24,514.2560424804688,515.0622552748287,511.7694638177849,512.7116164560648,41291100
2024-05-28,514.6152954101562,515.2952315955285,511.99271828640394,515.0621241684744,36269600
2024-05-29,511.0116882324219,512.1870073727748,510.30264324283183,510.6037502246151,45190300
2024-05-30,507.6219482421875,510.1376951954115,506.37868844824237,509.4772041666412,46377600
2024-05-31,512.2454223632812,512.3716988043419,503.49381286592205,508.57386073354985,90785800
2024-06-03,512.6630249023438,514.1297285627861,507.61214568816797,513.8480669180504,46835700
2024-06-04,513.2361450195312,513.974358217118,509.90452222280885,511.36150323340104,34632700
2024-06-05,519.3360595703125,519.355504956824,513.5664118243003,515.5479441376007,47610400
2024-06-06,519.3262329101562,520.0644460332289,517.4030371414061,519.6370626085396,30808500
2024-06-07,518.6949462890625,521.4923544849469,517.2670741151577,518.3549484930342,43224500
2024-06-10,520.297607421875,520.6181598447974,517.2962597313128,517.8887511155715,35686100
2024-06-11,521.5507202148438,521.6089970919911,516.791224537173,518.7533115423322,36383400
2024-06-12,525.8341674804688,528.5150221365492,524.8045698950608,526.0964430443454,63251300
2024-06-13,526.8928833007812,527.7476501909825,524.1149205499801,527.572819593174,44760900
2024-06-14,527.2135009765625,527.2426097707814,524.3674790309985,525.3679678522572,40089900
2024-06-17,531.4095458984375,532.7985867082562,526.0770045940598,526.533556163689,55839500
2024-06-18,532.7597045898438,532.8859810291509,531.0501705974204,531.4678314025467,41376400
2024-06-20,531.3125610351562,534.3430776642789,529.5447497873804,533.682586530724,70328200
2024-06-21,530.6000366210938,531.7109286219036,529.1481094595256,530.4928609392509,64338600
2024-06-24,528.8753051757812,532.9777790963483,528.7583754205319,530.4247136467889,45528700
2024-06-25,530.9119873046875,531.272530660959,528.5830271026286,530.0934194702492,37936200
2024-06-26,531.5745239257812,532.2858564645144,529.1578965249615,529.8010101320955,38550600
2024-06-27,532.41259765625,532.9875518697215,530.6975485510812,531.4381433443106,35041500
2024-06-28,530.3174438476562,536.2226934820135,529.0799274394088,533.1823416161415,76144500
