Date,close,high,low,open,volume
2024-04-17,219.58999633789062,221.75999450683594,218.52000427246094,221.0500030517578,11521100
2024-04-18,220.33999633789062,221.4600067138672,219.30999755859375,221.30999755859375,6496900
2024-04-19,221.02999877929688,222.36000061035156,220.0800018310547,220.49000549316406,8689000
2024-04-22,215.57000732421875,216.9600067138672,215.13999938964844,216.35000610351562,13404300
2024-04-23,215.0399932861328,215.86000061035156,213.8699951171875,213.9600067138672,10730300
2024-04-24,214.63999938964844,216.35000610351562,214.36000061035156,214.75999450683594,5741100
2024-04-25,215.9199981689453,217.0500030517578,214.33999633789062,214.47000122070312,6606500
2024-04-26,216.6199951171875,217.07000732421875,215.52999877929688,216.77000427246094,6268500
2024-04-29,216.17999267578125,217.22000122070312,215.25,216.02000427246094,6409900
2024-04-30,211.8699951171875,214.1300048828125,211.8000030517578,213.3800048828125,11248600
2024-05-01,213.7899932861328,215.5,212.41000366210938,212.9600067138672,10373900
2024-05-02,213.1300048828125,213.7100067138672,211.49000549316406,211.89999389648438,6287000
2024-05-03,212.9600067138672,213.22999572753906,210.7100067138672,212.88999938964844,8679900
2024-05-06,215.1999969482422,215.91000366210938,214.47000122070312,215.13999938964844,6840500
2024-05-07,214.2100067138672,214.92999267578125,213.8800048828125,214.52000427246094,5660700
2024-05-08,213.5800018310547,214.8000030517578,213.5,213.6199951171875,4462700
2024-05-09,216.9499969482422,216.9499969482422,214.44000244140625,214.47999572753906,7732500
2024-05-10,218.7100067138672,219.60000610351562,218.0800018310547,219.22000122070312,8700900
2024-05-13,216.25999450683594,217.30999755859375,215.8000030517578,217.05999755859375,4896300
2024-05-14,218.08999633789062,218.3800048828125,216.97999572753906,217.30999755859375,4662700
2024-05-15,220.88999938964844,221.19000244140625,217.64999389648438,219.05999755859375,9297700
2024-05-16,220.02999877929688,220.58999633789062,219.41000366210938,220.13999938964844,4301700
2024-05-17,223.66000366210938,223.85000610351562,221.6699981689453,222.17999267578125,10481900
2024-05-20,224.55999755859375,225.66000366210938,223.02000427246094,223.7899932861328,5990900
2024-05-21,224.22999572753906,225.2100067138672,223.6999969482422,224.77000427246094,4002600
2024-05-22,220.11000061035156,223.24000549316406,219.74000549316406,223.08999633789062,8903100
2024-05-23,215.72000122070312,219.22999572753906,215.66000366210938,218.77999877929688,9537900
2024-05-24,215.9199981689453,217.2100067138672,215.74000549316406,216.9600067138672,4212400
2024-05-28,218.19000244140625,218.58999633789062,217.2100067138672,218.42999267578125,3809700
2024-05-29,216.16000366210938,217.16000366210938,216.1199951171875,216.9199981689453,4185000
2024-05-30,216.57000732421875,217.50999450683594,216.41000366210938,216.69000244140625,3068800
2024-05-31,215.3000030517578,217.9600067138672,214.64999389648438,217.77000427246094,5617200
2024-06-03,217.22000122070312,217.82000732421875,215.5399932861328,215.9199981689453,6172600
2024-06-04,215.27000427246094,216.24000549316406,214.1999969482422,216.24000549316406,5509400
2024-06-05,217.82000732421875,218.0800018310547,215.92999267578125,216.69000244140625,5479200
2024-06-06,219.42999267578125,219.97000122070312,218.10000610351562,218.36000061035156,5283900
2024-06-07,211.60000610351562,215.19000244140625,211.5399932861328,215.07000732421875,12195100
2024-06-10,213.5399932861328,214.02000427246094,212.75999450683594,213.1300048828125,4215300
2024-06-11,214.14999389648438,214.3800048828125,213.24000549316406,213.9499969482422,4004100
2024-06-12,214.72000122070312,216.5500030517578,214.1999969482422,216.47000122070312,5911900
2024-06-13,212.97000122070312,214.9600067138672,212.25999450683594,214.44000244140625,5861100
2024-06-14,215.72999572753906,216.0399932861328,214.97999572753906,215.33999633789062,7076500
2024-06-17,214.61000061035156,215.24000549316406,213.60000610351562,214.89999389648438,3877700
2024-06-18,215.47000122070312,215.8300018310547,214.0399932861328,214.3800048828125,4921400
2024-06-20,218.16000366210938,218.74000549316406,216.14999389648438,216.32000732421875,7290500
2024-06-21,214.77999877929688,217.89999389648438,214.25999450683594,217.8300018310547,8865600
2024-06-24,215.6300048828125,215.94000244140625,215.1999969482422,215.5500030517578,4626900
2024-06-25,214.55999755859375,215.30999755859375,214.1199951171875,214.9600067138672,3820900
2024-06-26,212.5800018310547,213.11000061035156,212.1199951171875,212.38999938964844,4690300
2024-06-27,214.99000549316406,215.5,214.4499969482422,214.7100067138672,4977800
2024-06-28,215.00999450683594,215.80999755859375,214.82000732421875,215.63999938964844,3955100
