Date,close,high,low,open,volume
2024-01-02,68.66700744628906,68.99877719374501,68.57485074557475,68.6946537533928,18177600
2024-01-03,68.15091705322266,68.34445526455482,67.80993655853527,67.9942499593876,18637700
2024-01-04,68.3075942993164,68.64857480958409,68.14170941852736,68.14170941852736,11977100
2024-01-05,68.3536605834961,68.95268963534369,68.16012941864165,68.22463980692646,20636700
2024-01-08,69.08171081542969,69.1001463728216,68.44581767640427,68.50111731747498,16250100
2024-01-09,68.4642562866211,68.63014115501997,68.36288180976037,68.4642562866211,10218300
2024-01-10,68.90660858154297,69.00798305448042,68.68543110927266,68.75915927706444,12191300
2024-01-11,68.89739227294922,69.18308011120223,68.28914548441823,69.09092342445331,16434300
2024-01-12,69.18309020996094,69.57937034882096,69.05406942345819,69.35819286211704,11329300
2024-01-16,68.02189636230469,68.43661206146547,67.88366482702332,68.34445536090936,19802700
2024-01-17,67.37678527832031,67.40443158244318,66.88834848920337,67.1187437317004,16381400
2024-01-18,67.97581481933594,67.9942433451863,67.51502433092334,67.66247363104084,16391400
2024-01-19,68.13248443603516,68.14170221485615,67.5518909302045,67.79149693070946,15792200
2024-01-22,68.34445190429688,68.54719382282413,68.23385965055958,68.2983700407967,15424800
2024-01-23,68.15091705322266,68.19699891898851,67.84680064492684,67.9942499593876,13575400
2024-01-24,68.66700744628906,69.11858020156305,68.65778966688596,69.05406980795247,16314600
2024-01-25,68.86053466796875,68.86975244684187,68.50111863407378,68.83288836245454,15268800
2024-01-26,69.16465759277344,69.33975320347089,69.10935795103808,69.21995020340367,16478600
2024-01-29,69.57014465332031,69.64387281753419,69.05406156603264,69.13700047744472,13341500
2024-01-30,69.47799682617188,69.5609427792692,69.21073747013371,69.46877904669314,11708400
2024-01-31,69.12779235839844,70.01250926928657,69.0264178865264,69.79133179934078,23907300
2024-02-01,69.80975341796875,69.82818194234702,69.14621404268266,69.29367036212592,17189400
2024-02-02,69.25680541992188,69.30288024584597,68.94346426055861,69.23836986466887,15579800
